Tweet ID
1233185988127662085
1233303540623433729
1233409466588069888
1233317409773248513
1233466254289231872
1233401148620435456
1233516325261148168
1233260213454671872
1233489944863268866
1233331372472836097
1233479838943662082
1233368408919625728
1233406843986337794
1233353113341317120
1233492011078082562
1233272504682237952
1233526917980131328
1233398907968925698
1233471503573954560
1233315573154615296
1233241167220764672
1233449045286211584
1233460305251926018
1233256673189429248
1233319866024833025
1233526318752550912
1233223893546151936
1233312549719957509
1233487882008059904
1233497891450294272
1233212082147012610
1233278534036131840
1233500516468088834
1233225407975100416
1233389864516648961
1233405585510432769
1233507395101437956
1233237339050135552
1233256310205890560
1233455703551041537
1233540450264506368
1233225804957413377
1233289214009188352
1233223673286471681
1233487772322795523
1233334215787384832
1233185896960286720
1233473918477963265
1233287396445376518
1233518435541360643
1233200011858579456
1233354887976628224
1233409703843172352
1233382023902920704
1233456868309204993
1233454118506762243
1233277504816910336
1233223992846188544
1233497139629543424
1233408759201964038
1233236124421611520
1233486901040025600
1233252064072855553
1233349878505443328
1233360032298930176
1233234068256501760
1233328531121344512
1233450653449674752
1233279927832711168
1233193694506835969
1233450847654359041
1233422781779521538
1233367767409053696
1233217475594072068
1233423525685403652
1233465195974086658
1233283851927027712
1233459354633936899
1233433919724363783
1233459992973512705
1233181390956417024
1233327800033013762
1233366330193006593
1233267847197007873
1233206919734710273
1233399113351344130
1233298447396110337
1233472293495562241
1233252673987629056
1233390998723735558
1233180051623022593
1233236287374659584
1233194274801537024
1233205599996915712
1233529858279403520
1233224340126261249
1233239833943797762
1233275748519038976
1233249201691250689
1233262587195920384
1233456733772709888
1233524026103992320
1233366705621143552
1233355466568339457
1233408150759448578
1233522237363441665
1233466029407428609
1233398709573939205
1233515357647855617
1233455912439963652
1233257490264940545
1233482481078239233
1233443771896885248
1233452861780058113
1233497227135508483
1233359202698944513
1233210388046635008
1233188008574226432
1233276357733339136
1233394029469093888
1233437293345533953
1233442776790032389
1233260062912733184
1233208454480707585
1233384108056727553
1233286723431469057
1233335476943249408
1233189549318299651
1233269474343751680
1233493095595024386
1233450196291461121
1233457445113982977
1233299785790173184
1233234794437316608
1233489598589947911
1233490748781273088
1233289712942682112
1233284664388935685
1233472281763954688
1233250837125664769
1233451376425996289
1233357975365926914
1233496422303051778
1233262049607598086
1233218591618584576
1233530296722743296
1233421006737432577
1233384808421740544
1233459007601418242
1233412294102732802
1233350776988323840
1233471524490838017
1233504566186041344
1233293741948956673
1233455552035946496
1233342959753494528
1233489780022923265
1233383659354370048
1233484348227293187
1233208367176249344
1233227586567835649
